order_id,customer_id,order_date,product_category,quantity,price,revenue,channel,country
O001170,C0054,2023-11-15,Fashion,1,155.72,155.72,Organic Search,USA
O023187,C0036,2024-02-12,Fashion,1,84.58,84.58,Email,UK
O001355,C0753,2023-08-03,Fashion,1,71.22,71.22,Organic Search,USA
O029823,C0168,2024-08-10,Beauty,1,37.82,37.82,Facebook,UK
O028127,C0152,2023-04-14,Electronics,1,105.43,105.43,Google Ads,USA
O012949,C0585,2023-01-13,Sports,1,37.01,,Organic Search,USA
O009069,C0155,2024-05-22,Beauty,1,91.05,91.05,Facebook,USA
O020452,C0315,2023-01-17,Home & Garden,2,134.18,268.36,Referral,USA
O021707,C0530,2023-07-10,Beauty,1,104.06,104.06,Facebook,USA
O024378,C0024,2024-09-12,Beauty,2,96.79,193.58,Google Ads,Australia
O016851,C0061,2023-11-15,Fashion,4,43.25,173.0,Direct,USA
O025415,C0258,2024-09-22,Home & Garden,1,84.11,84.11,Organic Search,USA
O032652,C0778,2023-10-27,Books,1,38.77,38.77,Google Ads,USA
O009311,C0050,2023-10-11,Fashion,2,49.73,99.46,Google Ads,UK
O010109,C0201,2023-05-28,Fashion,1,105.89,105.89,Organic Search,France
O012674,C0538,2024-03-11,Toys,2,47.01,94.02,Organic Search,USA
O028822,C0070,2024-02-26,Home & Garden,5,86.87,434.35,Google Ads,USA
O004424,C0007,2023-05-20,Electronics,1,224.15,224.15,Facebook,USA
O005023,C0094,2023-10-13,Sports,1,72.28,72.28,Direct,UK
O029741,C0295,2024-05-25,Home & Garden,2,76.22,152.44,Organic Search,UK
O014037,C0028,2023-03-14,Sports,1,235.43,235.43,Organic Search,Germany
O000369,C0504,2023-04-28,Fashion,3,26.62,79.86,Instagram,USA
O026459,C0578,2024-07-25,Home & Garden,3,111.98,335.94,Google Ads,USA
O012407,C0061,2024-05-18,Electronics,1,121.63,121.63,Google Ads,UK
O013832,C0669,2023-04-05,Electronics,1,98.32,,Organic Search,USA
O000638,C0270,2023-05-14,Home & Garden,3,29.8,89.4,Google Ads,Australia
O010835,C0144,2024-06-26,Beauty,3,35.98,107.94,Email,USA
O000867,C0080,2024-07-10,Electronics,3,123.24,369.72,Google Ads,USA
O009910,C0141,2023-02-28,Fashion,2,44.41,88.82,Email,Canada
O000801,C0019,2023-05-04,Electronics,1,134.75,134.75,Referral,Canada
O010890,C0579,2024-04-25,Sports,1,74.35,74.35,Instagram,USA
O020246,C0561,2024-06-01,Electronics,4,151.83,607.32,Email,Canada
O033030,C0506,2023-12-27,Home & Garden,3,108.48,,Facebook,USA
O026724,C0027,2024-06-16,Home & Garden,2,175.76,351.52,Google Ads,USA
O029584,C0048,2023-12-02,Fashion,4,107.57,430.28,Organic Search,USA
O009148,C0157,2024-02-29,Fashion,3,162.21,486.63,Email,USA
O018521,C0570,2024-04-16,Sports,1,67.02,67.02,Organic Search,Canada
O017595,C0662,2023-12-17,Fashion,4,87.99,351.96,Google Ads,USA
O029966,C0038,2024-04-06,Sports,2,171.39,342.78,Email,France
O029339,C0149,2024-02-04,Fashion,3,113.48,340.44,Facebook,USA
O030291,C0159,2023-07-31,Toys,2,25.31,50.62,Direct,Australia
O010383,C0076,2023-04-24,Sports,1,161.88,161.88,Organic Search,USA
O032629,C0106,2023-08-05,Electronics,1,198.75,198.75,Email,Australia
O019180,C0115,2023-01-26,Sports,2,57.25,114.5,Organic Search,USA
O020768,C0221,2024-01-01,Fashion,1,102.72,102.72,Direct,USA
O014081,C0111,2024-03-25,Toys,2,114.78,229.56,Google Ads,USA
O032912,C0176,2024-08-23,Electronics,1,129.49,129.49,Google Ads,USA
O026689,C0157,2024-03-15,Home & Garden,2,150.76,301.52,Google Ads,USA
O005811,C0024,2024-07-01,Beauty,3,38.75,116.25,Organic Search,USA
O018283,C0145,2023-08-05,Electronics,2,82.07,164.14,Facebook,Canada
O027572,C0285,2023-11-06,Toys,1,132.83,132.83,Email,UK
O018662,C0076,2023-05-15,Home & Garden,3,60.18,180.54,Email,USA
O007623,C0579,2023-07-27,Fashion,1,144.95,144.95,Organic Search,USA
O026713,C0168,2023-08-18,Fashion,1,198.27,198.27,Organic Search,Canada
O025777,C0169,2024-10-19,Sports,5,29.07,145.35,Organic Search,Canada
O001637,C0309,2024-02-13,Books,2,19.55,39.1,Organic Search,USA
O027202,C0130,2024-08-17,Beauty,1,16.13,16.13,Google Ads,USA
O003439,C0330,2023-05-13,Fashion,3,91.51,274.53,Email,USA
O029882,C0561,2023-12-09,Electronics,1,136.06,136.06,Google Ads,Australia
O011919,C0278,2023-07-01,Home & Garden,1,142.71,142.71,Facebook,France
O006331,C0259,2024-08-21,Toys,3,119.25,357.75,Direct,Canada
O023534,C0045,2023-03-15,Electronics,1,218.03,218.03,Google Ads,USA
O007375,C0323,2024-07-28,Electronics,2,98.31,196.62,Instagram,Canada
O008820,C0512,2023-04-06,Sports,3,53.95,161.85,Organic Search,Australia
O019768,C0063,2024-01-31,Books,1,37.23,,Email,USA
O032467,C0042,2023-03-29,Fashion,2,44.3,88.6,Email,Germany
O020130,C0093,2023-09-21,Fashion,1,149.23,149.23,Email,Australia
O003237,C0131,2024-04-24,Electronics,1,161.16,161.16,Organic Search,USA
O021764,C0700,2023-01-01,Fashion,1,80.14,80.14,Facebook,USA
O025224,C0040,2023-07-12,Beauty,1,67.06,67.06,Organic Search,Australia
O001983,C0114,2024-05-11,Fashion,2,154.25,308.5,Google Ads,USA
O022948,C0549,2023-10-04,Electronics,5,144.67,723.35,Google Ads,USA
O033281,C0705,2023-03-01,Electronics,2,81.98,163.96,Email,USA
O009318,C0284,2023-12-23,Sports,2,84.81,169.62,Organic Search,USA
O008014,C0111,2024-11-09,Toys,1,40.93,40.93,Google Ads,Germany
O011641,C0013,2023-11-06,Beauty,1,66.06,66.06,Email,UK
O016840,C0175,2023-09-16,Fashion,2,160.86,321.72,Organic Search,USA
O031688,C0223,2024-08-10,Beauty,3,27.42,82.26,Google Ads,Canada
O023780,C0001,2024-04-27,Sports,1,129.41,129.41,Google Ads,USA
O019680,C0700,2023-08-09,Beauty,1,64.88,64.88,Organic Search,Australia
O000556,C0290,2023-02-01,Electronics,1,166.04,166.04,Organic Search,USA
O004322,C0111,2023-09-17,Sports,1,156.09,156.09,Instagram,UK
O030262,C0257,2024-11-09,Home & Garden,1,103.41,103.41,Email,USA
O027379,C0062,2023-08-15,Electronics,4,416.78,1667.12,Email,USA
O021385,C0312,2024-09-30,Beauty,3,56.04,168.12,Instagram,USA
O024969,C0214,2023-01-19,Fashion,1,139.65,139.65,Organic Search,USA
O007963,C0003,2023-10-05,Books,2,44.98,89.96,Google Ads,USA
O031789,C0333,2024-10-06,Books,1,55.51,55.51,Instagram,Germany
O014219,C0047,2023-06-27,Home & Garden,1,183.03,183.03,Email,Australia
O023174,C0067,2023-03-18,Electronics,5,85.64,428.2,Organic Search,UK
O025990,C0198,2024-02-27,Electronics,1,161.95,161.95,Organic Search,USA
O005263,C0113,2023-02-06,Electronics,1,160.5,160.5,Instagram,USA
O027725,C0341,2023-10-30,Fashion,1,59.39,59.39,Facebook,USA
O017649,C0080,2024-07-01,Electronics,3,123.24,369.72,Google Ads,USA
O015463,C0102,2023-10-02,Electronics,3,147.62,442.86,Instagram,Canada
O028197,C0069,2023-01-01,Sports,4,118.51,474.04,Email,Germany
O016096,C0115,2023-11-13,Electronics,3,82.0,,Organic Search,Germany
O000511,C0144,2024-09-14,Electronics,2,176.82,353.64,Facebook,USA
O009356,C0045,2023-07-14,Sports,1,56.28,56.28,Facebook,France
O027374,C0022,2023-08-06,Fashion,4,113.17,452.68,Organic Search,UK
O010709,C0115,2023-12-05,Sports,1,67.53,67.53,Instagram,UK
O027016,C0098,2024-07-31,Home & Garden,1,115.27,115.27,Facebook,USA
O023526,C0303,2024-02-26,Electronics,1,89.05,89.05,Organic Search,USA
O014818,C0318,2023-02-17,Home & Garden,2,152.3,304.6,Organic Search,Germany
O023443,C0333,2024-01-18,Home & Garden,1,118.41,118.41,Facebook,France
O030855,C0525,2024-06-22,Electronics,1,110.65,110.65,Direct,UK
O010669,C0062,2023-03-31,Sports,1,89.41,89.41,Organic Search,USA
O003994,C0202,2024-09-30,Books,5,15.62,78.1,Google Ads,USA
O010755,C0119,2024-01-05,Home & Garden,2,143.15,286.3,Facebook,Australia
O010132,C0164,2024-09-26,Home & Garden,1,117.9,117.9,Organic Search,UK
O025140,C0349,2024-10-09,Electronics,1,76.72,76.72,Google Ads,UK
O017739,C0121,2023-05-11,Fashion,1,116.9,116.9,Email,UK
O033341,C0179,2023-07-12,Fashion,1,126.53,126.53,Google Ads,USA
O025323,C0051,2024-10-07,Home & Garden,1,78.01,78.01,Organic Search,USA
O004255,C0044,2023-01-18,Electronics,1,234.46,234.46,Organic Search,Australia
O004582,C0331,2024-08-12,Sports,3,111.48,334.44,Email,Australia
O033387,C0097,2023-08-08,Fashion,3,148.29,444.87,Google Ads,UK
O023802,C0089,2024-04-17,Beauty,1,58.7,58.7,Organic Search,France
O030498,C0302,2023-12-29,Sports,1,51.97,51.97,Email,UK
O013681,C0006,2023-01-21,Sports,1,31.75,31.75,Google Ads,USA
O017945,C0043,2024-04-19,Sports,1,169.77,169.77,Google Ads,Canada
O026564,C0057,2024-12-03,Toys,1,77.4,77.4,Email,Australia
O003970,C0301,2023-04-27,Fashion,1,78.0,78.0,Email,USA
O022880,C0466,2023-10-28,Books,1,41.22,41.22,Google Ads,France
O020403,C0007,2024-03-08,Beauty,1,45.57,45.57,Organic Search,USA
O005612,C0210,2023-02-27,Beauty,2,55.44,110.88,Facebook,UK
O013089,C0022,2023-07-16,Fashion,1,51.81,51.81,Instagram,France
O029313,C0111,2023-09-02,Beauty,1,123.05,,Organic Search,UK
O012639,C0541,2023-07-23,Home & Garden,3,51.45,154.35,Organic Search,USA
O014427,C0226,2024-08-30,Sports,2,48.01,96.02,Google Ads,France
O018133,C0176,2023-07-29,Toys,1,65.75,65.75,Instagram,USA
O032115,C0449,2024-08-19,Home & Garden,1,35.22,35.22,Organic Search,USA
O027520,C0172,2024-08-28,Beauty,4,93.4,373.6,Email,USA
O031004,C0113,2023-07-29,Sports,1,71.27,71.27,Email,USA
O018639,C0298,2023-06-17,Fashion,2,72.35,144.7,Email,USA
O017361,C0151,2024-01-02,Home & Garden,1,66.16,66.16,Google Ads,USA
O002734,C0130,2023-09-16,Fashion,1,133.63,133.63,Direct,USA
O029259,C0317,2023-10-03,Electronics,3,129.33,387.99,Facebook,Canada
O021769,C0583,2023-01-01,Fashion,4,113.66,454.64,Email,USA
O002589,C0129,2024-04-21,Home & Garden,1,176.42,176.42,Organic Search,USA
O004184,C0057,2023-10-29,Books,4,20.42,81.68,Email,USA
O025959,C0134,2024-10-09,Electronics,1,114.47,114.47,Email,USA
O007546,C0229,2023-11-27,Beauty,1,95.96,95.96,Email,USA
O003501,C0045,2024-10-28,Sports,1,209.47,209.47,Google Ads,USA
O004682,C0778,2023-10-29,Books,1,38.77,38.77,Google Ads,USA
O008213,C0598,2024-06-25,Home & Garden,2,33.71,67.42,Direct,USA
O014209,C0234,2024-05-30,Electronics,1,136.56,136.56,Organic Search,USA
O018597,C0096,2023-07-27,Electronics,4,73.9,295.6,Instagram,USA
O019100,C0585,2023-08-17,Electronics,1,106.64,106.64,Instagram,USA
O003007,C0120,2023-05-05,Sports,1,49.46,49.46,Email,UK
O020695,C0715,2023-02-02,Home & Garden,1,38.36,38.36,Direct,Canada
O029787,C0168,2023-10-12,Toys,1,12.54,12.54,Google Ads,UK
O027432,C0053,2024-10-03,Beauty,2,72.33,144.66,Google Ads,Australia
O023584,C0311,2023-10-02,Beauty,3,82.48,247.44,Organic Search,Canada
O009168,C0063,2024-09-23,Fashion,2,64.36,128.72,Email,Canada
O023969,C0313,2024-09-06,Home & Garden,1,120.83,120.83,Instagram,Canada
O025566,C0016,2024-09-08,Beauty,1,18.46,18.46,Email,USA
O025122,C0035,2024-05-28,Beauty,2,23.31,46.62,Email,USA
O027205,C0089,2024-09-15,Fashion,1,38.97,38.97,Email,Australia
O024495,C0357,2023-05-17,Electronics,3,96.5,289.5,Facebook,UK
O012203,C0209,2023-10-09,Beauty,1,66.89,66.89,Organic Search,UK
O005251,C0150,2023-02-12,Sports,1,62.53,62.53,Facebook,USA
O005565,C0112,2023-05-30,Home & Garden,1,119.7,119.7,Facebook,USA
O009351,C0023,2023-06-07,Electronics,3,381.57,1144.71,Organic Search,USA
O002593,C0214,2023-01-06,Fashion,1,139.65,139.65,Organic Search,USA
O024461,C0087,2023-04-07,Home & Garden,3,102.32,306.96,Organic Search,USA
O032903,C0318,2024-05-09,Fashion,1,128.54,128.54,Google Ads,USA
O014615,C0152,2023-09-20,Toys,1,59.86,59.86,Instagram,USA
O007582,C0420,2024-04-20,Fashion,2,57.68,115.36,Facebook,USA
O019981,C0105,2023-05-28,Home & Garden,2,70.29,140.58,Instagram,USA
O011878,C0075,2023-01-26,Home & Garden,2,61.32,122.64,Organic Search,Canada
O023826,C0317,2024-04-25,Fashion,2,44.31,88.62,Facebook,USA
O031828,C0256,2024-06-28,Beauty,2,64.46,128.92,Instagram,USA
O005509,C0048,2024-08-07,Sports,1,55.2,55.2,Google Ads,UK
O027599,C0293,2023-11-29,Electronics,5,108.25,541.25,Organic Search,USA
O024125,C0683,2024-01-28,Fashion,4,25.88,103.52,Instagram,USA
O032829,C0439,2023-08-29,Home & Garden,2,86.78,173.56,Google Ads,USA
O019236,C0165,2023-03-13,Beauty,1,127.86,127.86,Google Ads,Germany
O024291,C0379,2024-01-19,Beauty,1,84.14,84.14,Direct,France
O020357,C0054,2024-09-13,Electronics,1,115.42,115.42,Email,USA
O001451,C0541,2023-07-23,Home & Garden,3,51.45,154.35,Organic Search,USA
O028286,C0329,2023-10-31,Toys,3,28.76,86.28,Referral,France
O012298,C0194,2023-02-18,Electronics,3,118.96,356.88,Email,USA
O024570,C0003,2024-10-14,Fashion,1,43.47,43.47,Referral,USA
O024007,C0008,2024-07-24,Books,1,8.34,8.34,Organic Search,Canada
O000695,C0125,2023-03-20,Fashion,2,99.09,198.18,Organic Search,Germany
O032980,C0571,2023-08-13,Sports,3,47.87,143.61,Google Ads,USA
O024316,C0029,2024-01-06,Fashion,1,119.89,119.89,Organic Search,UK
O031829,C0134,2024-06-07,Beauty,5,88.74,443.7,Google Ads,USA
O018396,C0048,2023-11-25,Fashion,4,107.57,430.28,Organic Search,USA
O012072,C0317,2023-04-02,Fashion,5,71.7,358.5,Organic Search,USA
O002935,C0202,2024-07-07,Home & Garden,5,56.85,284.25,Organic Search,UK
O003178,C0635,2024-01-30,Home & Garden,2,68.12,136.24,Organic Search,USA
O020467,C0031,2023-04-23,Fashion,3,187.36,562.08,Facebook,Germany
O012053,C0528,2023-10-20,Home & Garden,1,139.22,139.22,Email,UK
O005663,C0061,2023-12-16,Fashion,4,43.25,173.0,Direct,USA
O002271,C0070,2024-05-03,Beauty,1,33.58,33.58,Google Ads,Canada
O028276,C0282,2023-11-25,Sports,3,128.12,384.36,Instagram,UK
O026225,C0561,2023-04-28,Sports,3,156.8,470.4,Organic Search,USA
O018161,C0662,2023-12-02,Books,1,43.94,43.94,Instagram,USA
O020267,C0103,2024-04-08,Fashion,3,86.04,258.12,Organic Search,Australia
O009728,C0527,2023-05-02,Fashion,1,84.65,84.65,Facebook,USA
O000921,C0266,2023-05-08,Electronics,1,103.39,103.39,Instagram,USA
O007258,C0053,2024-10-09,Fashion,1,74.47,74.47,Direct,USA
O021177,C0008,2023-05-21,Books,2,35.55,71.1,Email,USA
O004218,C0293,2024-08-03,Sports,1,131.43,131.43,Email,Canada
O024354,C0636,2024-02-21,Fashion,2,58.13,116.26,Organic Search,USA
O024749,C0720,2023-02-12,Fashion,1,55.77,55.77,Organic Search,France
O028634,C0150,2023-06-03,Beauty,1,47.91,47.91,Organic Search,USA
O027102,C0111,2023-11-08,Sports,2,187.37,374.74,Organic Search,USA
O009654,C0341,2023-06-27,Electronics,2,143.28,286.56,Google Ads,Australia
O016624,C0059,2024-07-31,Fashion,1,84.72,84.72,Email,Australia
O014048,C0539,2024-01-05,Electronics,2,106.6,213.2,Google Ads,USA
O010486,C0096,2023-07-24,Sports,2,67.35,134.7,Organic Search,USA
O024645,C0323,2024-01-26,Electronics,3,130.65,391.95,Instagram,UK
O002174,C0295,2024-08-07,Home & Garden,1,99.32,99.32,Email,Germany
O000549,C0339,2024-03-25,Electronics,1,107.18,107.18,Google Ads,USA
O002266,C0194,2023-08-11,Fashion,3,133.63,400.89,Instagram,USA
O001793,C0132,2023-10-28,Books,4,17.98,71.92,Google Ads,Australia
O029977,C0504,2023-09-20,Fashion,3,33.65,100.95,Organic Search,USA
O031941,C0684,2023-04-29,Books,3,49.78,149.34,Email,Australia
O032283,C0157,2024-02-29,Home & Garden,2,150.76,301.52,Google Ads,USA
O018138,C0325,2024-04-11,Sports,2,72.91,145.82,Organic Search,USA
O018650,C0330,2024-07-07,Fashion,2,110.89,221.78,Direct,USA
O001959,C0277,2023-09-06,Home & Garden,5,70.82,354.1,Facebook,USA
O017527,C0183,2024-08-01,Toys,1,77.35,77.35,Instagram,USA
O017112,C0018,2024-06-22,Toys,1,72.46,72.46,Google Ads,USA
O005454,C0086,2023-05-22,Electronics,2,97.76,195.52,Google Ads,Germany
O032253,C0170,2023-10-19,Fashion,1,66.84,66.84,Email,Canada
O003795,C0046,2024-04-15,Fashion,1,174.25,174.25,Organic Search,Australia
O001109,C0155,2023-04-23,Beauty,1,41.91,41.91,Instagram,Canada
O015011,C0096,2023-11-21,Fashion,1,119.16,119.16,Email,USA
O005404,C0038,2023-02-11,Fashion,2,134.12,268.24,Organic Search,USA
O012397,C0582,2024-01-25,Electronics,1,130.54,130.54,Organic Search,UK
O010162,C0622,2023-05-14,Electronics,1,90.49,90.49,Facebook,USA
O005700,C0177,2024-10-23,Home & Garden,2,162.43,,Referral,USA
O012516,C0078,2024-10-30,Beauty,5,76.74,383.7,Instagram,Germany
O004643,C0158,2023-05-19,Fashion,5,157.65,,Google Ads,UK
O025500,C0043,2024-01-28,Beauty,1,74.21,74.21,Google Ads,USA
O026817,C0419,2023-04-22,Electronics,1,126.73,126.73,Email,USA
O004371,C0280,2023-12-15,Sports,1,42.68,42.68,Organic Search,Germany
O017779,C0334,2024-07-11,Home & Garden,2,39.68,79.36,Email,USA
O018263,C0106,2023-09-24,Fashion,5,36.5,182.5,Organic Search,USA
O000090,C0144,2024-08-25,Sports,2,69.6,139.2,Direct,Canada
O032993,C0094,2023-10-11,Sports,1,72.28,72.28,Direct,UK
O002999,C0013,2024-10-08,Electronics,1,118.16,118.16,Instagram,USA
O004114,C0128,2024-07-15,Electronics,1,160.15,160.15,Organic Search,USA
O006953,C0046,2023-11-27,Fashion,2,133.1,266.2,Instagram,Germany
O023712,C0308,2024-02-15,Sports,1,92.34,92.34,Facebook,USA
O029528,C0149,2024-05-01,Home & Garden,4,119.09,476.36,Direct,Canada
O028943,C0552,2024-08-25,Beauty,4,67.74,270.96,Organic Search,USA
O009277,C0041,2023-05-07,Home & Garden,1,317.2,317.2,Facebook,USA
O002181,C0747,2023-01-21,Electronics,3,83.57,250.71,Instagram,USA
O031445,C0155,2024-04-28,Beauty,1,91.05,91.05,Facebook,USA
O010993,C0169,2023-11-01,Fashion,2,163.9,327.8,Email,USA
O006907,C0489,2023-12-23,Home & Garden,1,83.11,83.11,Organic Search,USA
O014058,C0097,2024-08-30,Fashion,2,218.83,437.66,Email,USA
O020564,C0778,2023-07-19,Fashion,1,23.54,23.54,Organic Search,UK
O002194,C0003,2024-10-01,Fashion,1,43.47,43.47,Referral,USA
O012855,C0010,2023-04-20,Fashion,2,64.51,129.02,Organic Search,USA
O028484,C0050,2023-04-10,Books,4,19.09,76.36,Facebook,France
O014343,C0007,2024-07-02,Electronics,1,191.22,191.22,Organic Search,UK
O005976,C0782,2023-06-22,Fashion,2,41.34,82.68,Organic Search,UK
O028387,C0322,2023-01-19,Fashion,4,63.81,255.24,Organic Search,USA
O021082,C0776,2023-06-28,Electronics,2,69.94,139.88,Google Ads,USA
O032200,C0407,2024-08-22,Electronics,1,83.54,83.54,Facebook,Germany
O033511,C0156,2023-05-24,Home & Garden,5,146.1,730.5,Instagram,Germany
O008163,C0004,2023-07-17,Fashion,1,49.06,49.06,Google Ads,Canada
O018051,C0076,2023-11-26,Home & Garden,1,127.79,127.79,Google Ads,Australia
O008570,C0110,2023-05-02,Home & Garden,5,67.4,337.0,Email,Germany
O005970,C0493,2024-03-12,Beauty,1,107.61,107.61,Email,UK
O021810,C0082,2023-03-28,Sports,1,93.65,93.65,Facebook,USA
O024069,C0029,2024-12-12,Beauty,1,82.01,82.01,Instagram,USA
O031218,C0194,2024-01-24,Home & Garden,3,110.77,332.31,Instagram,Canada
O030037,C0335,2024-05-14,Beauty,2,84.65,169.3,Email,USA
O030012,C0697,2023-11-26,Fashion,4,67.25,269.0,Organic Search,USA
O022992,C0510,2024-01-25,Home & Garden,2,131.76,263.52,Instagram,UK
O033564,C0038,2024-07-10,Fashion,2,121.41,242.82,Organic Search,France
O016866,C0323,2023-07-13,Home & Garden,1,130.41,130.41,Instagram,UK
O021518,C0010,2023-01-23,Fashion,4,103.03,412.12,Organic Search,USA
O026975,C0027,2023-12-02,Home & Garden,1,133.94,133.94,Email,France
O008831,C0131,2024-05-16,Electronics,1,161.16,161.16,Organic Search,USA
O020439,C0160,2024-02-23,Electronics,2,193.72,387.44,Email,UK
O026954,C0009,2023-12-07,Home & Garden,2,285.73,571.46,Direct,Germany
O026436,C0341,2023-06-18,Electronics,2,143.28,286.56,Google Ads,Australia
O015255,C0041,2024-01-07,Books,3,29.82,89.46,Instagram,USA
O017251,C0267,2024-05-24,Beauty,3,84.14,252.42,Direct,Australia
O020698,C0008,2024-09-20,Home & Garden,1,87.21,87.21,Instagram,USA
O008042,C0266,2023-11-04,Books,2,39.52,79.04,Facebook,USA
O001691,C0199,2023-10-15,Electronics,5,134.58,,Email,Canada
O026005,C0701,2024-01-31,Home & Garden,1,84.02,84.02,Email,Australia
O001733,C0027,2024-08-19,Fashion,1,89.76,89.76,Organic Search,USA
O018124,C0247,2024-11-20,Fashion,1,143.82,143.82,Google Ads,Canada
O006279,C0049,2024-08-07,Electronics,2,120.04,240.08,Instagram,UK
O003415,C0660,2023-11-08,Fashion,1,88.02,88.02,Organic Search,UK
O014874,C0642,2023-07-19,Fashion,2,74.06,148.12,Email,USA
O007056,C0217,2024-10-23,Fashion,2,24.52,49.04,Direct,Canada
O001838,C0065,2024-08-30,Fashion,1,110.84,110.84,Google Ads,France
O011729,C0012,2023-01-05,Electronics,1,227.8,227.8,Email,France
O023987,C0491,2023-07-21,Toys,3,95.95,287.85,Organic Search,Canada
O005207,C0039,2023-08-26,Books,2,44.07,88.14,Referral,USA
O022172,C0481,2023-11-18,Fashion,1,70.84,70.84,Instagram,France
O022269,C0204,2023-06-08,Beauty,1,60.56,60.56,Email,USA
O024547,C0176,2023-02-24,Home & Garden,1,155.14,155.14,Facebook,Australia
O001977,C0033,2023-01-27,Sports,1,63.78,63.78,Instagram,France
O019891,C0100,2024-05-14,Beauty,1,28.82,28.82,Organic Search,USA
O014125,C0062,2023-03-07,Home & Garden,1,91.18,91.18,Google Ads,USA
O026020,C0681,2023-08-10,Sports,1,40.52,40.52,Organic Search,USA
O011830,C0554,2023-09-07,Fashion,1,130.43,130.43,Google Ads,Canada
O027150,C0107,2023-10-27,Home & Garden,1,65.77,65.77,Organic Search,Canada
O018959,C0042,2024-05-23,Home & Garden,1,83.37,83.37,Email,USA
O022652,C0221,2024-08-16,Sports,2,58.98,117.96,Google Ads,USA
O027329,C0591,2023-01-23,Books,2,33.83,67.66,Facebook,USA
O027988,C0210,2023-02-03,Beauty,2,55.44,110.88,Facebook,UK
O030527,C0052,2023-12-02,Fashion,3,137.19,411.57,Instagram,USA
O019060,C0016,2024-02-19,Sports,2,161.78,323.56,Google Ads,UK
O012421,C0456,2023-04-08,Beauty,2,55.99,111.98,Instagram,USA
O031380,C0328,2023-04-04,Beauty,4,26.53,106.12,Facebook,UK
O026303,C0179,2023-03-01,Electronics,1,98.86,98.86,Facebook,UK
O016792,C0019,2024-01-31,Fashion,1,111.99,111.99,Organic Search,France
O022512,C0134,2023-03-12,Beauty,3,67.41,202.23,Organic Search,USA
O022704,C0491,2023-11-25,Fashion,5,101.71,508.55,Google Ads,USA
O028396,C0057,2024-04-23,Electronics,1,320.44,320.44,Organic Search,USA
O019819,C0329,2024-06-09,Home & Garden,1,55.77,55.77,Organic Search,USA
O021084,C0043,2023-03-11,Beauty,4,95.17,380.68,Email,USA
O014253,C0779,2023-01-23,Electronics,1,71.51,71.51,Organic Search,Australia
O017941,C0649,2023-07-23,Fashion,1,78.67,78.67,Instagram,Germany
O021400,C0015,2024-03-15,Electronics,1,362.3,362.3,Direct,USA
O003222,C0008,2024-11-06,Sports,1,189.15,189.15,Google Ads,USA
O016001,C0023,2023-01-07,Books,2,48.33,96.66,Organic Search,UK
O030126,C0121,2023-03-14,Home & Garden,1,192.03,192.03,Organic Search,USA
O023203,C0162,2024-11-17,Fashion,2,71.99,143.98,Instagram,USA
O003711,C0471,2024-03-25,Home & Garden,1,45.58,45.58,Google Ads,USA
O022685,C0146,2024-03-23,Fashion,1,149.16,149.16,Google Ads,USA
O019977,C0287,2023-11-11,Electronics,4,147.51,590.04,Google Ads,USA
O033474,C0021,2024-07-26,Fashion,1,99.31,99.31,Organic Search,Australia
O022703,C0016,2024-04-21,Fashion,1,108.82,108.82,Email,UK
O012093,C0058,2024-01-16,Books,2,17.34,34.68,Email,USA
O022190,C0031,2023-01-21,Home & Garden,1,180.69,180.69,Google Ads,UK
O011398,C0195,2024-04-08,Sports,2,57.86,115.72,Organic Search,Australia
O026184,C0012,2023-10-17,Beauty,2,87.22,174.44,Organic Search,USA
O015121,C0373,2024-12-08,Sports,1,62.14,62.14,Facebook,UK
O024981,C0279,2024-09-18,Sports,5,68.7,343.5,Facebook,USA
O020846,C0341,2023-09-03,Electronics,5,148.83,744.15,Email,France
O019095,C0057,2023-12-06,Beauty,1,16.09,16.09,Google Ads,UK
O007848,C0320,2023-02-01,Electronics,1,75.3,75.3,Google Ads,Australia
O011376,C0059,2023-06-30,Fashion,1,165.67,165.67,Organic Search,USA
O022263,C0281,2023-07-05,Home & Garden,1,35.68,35.68,Google Ads,USA
O009419,C0080,2023-10-15,Electronics,1,206.49,206.49,Google Ads,UK
O001512,C0307,2023-06-26,Toys,1,64.35,64.35,Organic Search,Germany
O007306,C0043,2023-10-22,Home & Garden,1,47.22,47.22,Google Ads,USA
O018373,C0197,2023-02-03,Fashion,3,44.5,133.5,Organic Search,Canada
O025895,C0073,2023-12-07,Electronics,3,132.78,398.34,Instagram,USA
O021919,C0525,2024-08-10,Fashion,3,131.09,393.27,Email,Canada
O033490,C0437,2023-04-26,Electronics,1,115.36,115.36,Organic Search,Canada
O028647,C0111,2023-05-20,Fashion,5,43.66,218.3,Email,USA
O031075,C0035,2023-08-04,Fashion,1,125.88,125.88,Organic Search,USA
O016188,C0108,2024-04-06,Home & Garden,3,151.51,454.53,Instagram,USA
O013912,C0553,2024-08-05,Home & Garden,1,111.88,111.88,Email,USA
O028236,C0650,2023-11-16,Beauty,1,24.58,24.58,Instagram,Canada
O007943,C0635,2023-06-07,Fashion,1,48.81,48.81,Direct,France
O008448,C0269,2024-10-08,Home & Garden,3,52.94,158.82,Instagram,Germany
O006866,C0003,2024-05-22,Toys,3,109.24,327.72,Google Ads,USA
O011627,C0174,2024-09-22,Electronics,1,150.45,150.45,Facebook,USA
O012017,C0244,2023-08-30,Fashion,1,100.01,100.01,Google Ads,USA
